Core,Subst,chembl_id
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FCCC=C[*:6].[*:7].[*:8],CHEMBL1270337
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].OCCCC=C[*:6].[*:7].[*:8],CHEMBL1270832
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].C1CC1CO[*:6].[*:7].[*:8],CHEMBL1270240
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].OCCC=C[*:6].[*:7].[*:8],CHEMBL1270730
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)CO[*:6].[*:7].[*:8],CHEMBL1270338
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].N#CCCC[*:6].[*:7].[*:8],CHEMBL1270238
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)O[*:6].[*:7].[*:8],CHEMBL1270241
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)=CCCO[*:6].[*:7].[*:8],CHEMBL1270529
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)(F)CCO[*:6].[*:7].[*:8],CHEMBL1270136
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)CCO[*:6].[*:7].[*:8],CHEMBL1270435
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].FC(F)(F)CCC[*:6].[*:7].[*:8],CHEMBL1270134
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].COCC#C[*:6].[*:7].[*:8],CHEMBL1271346
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].COCC=C[*:6].[*:7].[*:8],CHEMBL1270628
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].COCCC#C[*:6].[*:7].[*:8],CHEMBL1271452
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].COCCC=C[*:6].[*:7].[*:8],CHEMBL1270629
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].COCCCC=C[*:6].[*:7].[*:8],CHEMBL1270729
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,F[*:1].F[*:2].F[*:3].[*:4].[*:5].[*:6].[*:7].[*:8],CHEMBL1271451
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].N#C[*:4].[*:5].c1cncc([*:6])c1.C[*:7].[*:8],CHEMBL565378
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].F[*:4].[*:5].c1ncc([*:6])cn1.C[*:7].[*:8],CHEMBL567688
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].[*:2].[*:3].C[*:4].[*:5].c1cncc([*:6])c1.C[*:7].[*:8],CHEMBL565995
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].[*:6].C[*:7].[*:8],CHEMBL1270431
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].CC#C[*:6].[*:7].[*:8],CHEMBL1270936
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].C(#C[*:6])C1CC1.[*:7].[*:8],CHEMBL1270335
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FCCCC#C[*:6].[*:7].[*:8],CHEMBL1270835
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FCCO[*:6].[*:7].[*:8],CHEMBL1270028
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FC(F)CO[*:6].[*:7].[*:8],CHEMBL1270339
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FCCCO[*:6].[*:7].[*:8],CHEMBL1270029
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FCCCCO[*:6].[*:7].[*:8],CHEMBL1270135
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FC(F)=CCCO[*:6].[*:7].[*:8],CHEMBL1270436
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].COCC#C[*:6].[*:7].[*:8],CHEMBL1270526
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,F[*:1].F[*:2].F[*:3].[*:4].[*:5].Fc1ncccc1[*:6].[*:7].[*:8],CHEMBL1271140_CHEMBL567258
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,F[*:1].F[*:2].F[*:3].[*:4].[*:5].COc1ccc([*:6])cn1.[*:7].[*:8],CHEMBL566212
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,F[*:1].F[*:2].F[*:3].[*:4].[*:5].COc1ncccc1[*:6].[*:7].[*:8],CHEMBL567259
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].[*:4].[*:5].C(#C[*:6])C1CC1.C[*:7].[*:8],CHEMBL1270630
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].CCCC#C[*:6].C[*:7].[*:8],CHEMBL1270834
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].COCC#C[*:6].C[*:7].[*:8],CHEMBL1270334
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].C(#C[*:6])C1CC1.C[*:7].[*:8],CHEMBL1270432
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FCC#C[*:6].C[*:7].[*:8],CHEMBL1270631
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,[*:1].F[*:2].F[*:3].F[*:4].[*:5].FC(F)CO[*:6].C[*:7].[*:8],CHEMBL1270530
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,F[*:1].F[*:2].F[*:3].[*:4].c1ncc([*:5])cn1.F[*:6].[*:7].[*:8],CHEMBL566633
CN1C(=O)C(c2ccc(OC([*:1])([*:2])[*:3])c([*:7])c2)(c2cc([*:5])c([*:4])c([*:6])c2[*:8])N=C1N,F[*:1].F[*:2].F[*:3].[*:4].[*:5].c1ncc([*:6])cn1.[*:7].F[*:8],CHEMBL566404
NC1=NC(c2ccccc2)(c2ccc([*:1])c([*:2])c2)C(=O)N1[*:3],CC[*:3].[*:1].[*:2],CHEMBL567053
NC1=NC(c2ccccc2)(c2ccc([*:1])c([*:2])c2)C(=O)N1[*:3],C[*:3].[*:1].[*:2],CHEMBL291784
NC1=NC(c2ccccc2)(c2ccc([*:1])c([*:2])c2)C(=O)N1[*:3],C[*:3].Cl[*:1].[*:2],CHEMBL566007
NC1=NC(c2ccccc2)(c2ccc([*:1])c([*:2])c2)C(=O)N1[*:3],CO[*:1].C[*:3].[*:2],CHEMBL577905
NC1=NC(c2ccccc2)(c2ccc([*:1])c([*:2])c2)C(=O)N1[*:3],C[*:3].Cl[*:2].[*:1],CHEMBL578410
NC1=NC(c2ccccc2)(c2ccc([*:1])c([*:2])c2)C(=O)N1[*:3],CO[*:2].C[*:3].[*:1],CHEMBL576628
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].c1ccc([*:3])cc1.[*:4],CHEMBL2177107
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].c1cc2c(cc1[*:3])OCCO2.C[*:4],CHEMBL2181829
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].Fc1ccc([*:3])cc1.C[*:4],CHEMBL2030997
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].c1cc2c(cc1[*:3])OCO2.C[*:4],CHEMBL2181887
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].c1cc(-c2nccs2)cc([*:3])c1.C[*:4],CHEMBL2181908
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].c1ccc([*:3])cc1.C[*:4],CHEMBL2151151
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].[*:2].COc1ccc([*:3])cc1OC.C[*:4],CHEMBL2181885
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].C#Cc1cccc([*:3])c1.C[*:4],CHEMBL2181896
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].C#Cc1cc([*:3])ccc1F.C[*:4],CHEMBL2181905
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].C#Cc1ccc([*:3])cc1.C[*:4],CHEMBL2181899
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].C#Cc1ccc(F)c([*:3])c1.C[*:4],CHEMBL2181907
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].C#Cc1cc(F)cc([*:3])c1.C[*:4],CHEMBL2181906
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].C#Cc1cccc([*:3])c1F.C[*:4],CHEMBL2181904
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].CC#Cc1cccc([*:3])c1.C[*:4],CHEMBL2181897
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].C[*:2].c1cc(-c2nccs2)cc([*:3])c1.C[*:4],CHEMBL2181909
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],[*:1].CO[*:2].c1cc2c(cc1[*:3])OCO2.C[*:4],CHEMBL2181830
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],C[*:1].C[*:2].c1cc2c(cc1[*:3])OCO2.C[*:4],CHEMBL2181831
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],C[*:1].F[*:2].c1cc2c(cc1[*:3])OCO2.C[*:4],CHEMBL2181882
CC(C)(Cc1cnc2c(c1)C(NCC(O)C(C[*:3])NC(=O)C([*:1])[*:2])CC1(CCC1)O2)[*:4],C[*:1].CO[*:2].c1cc2c(cc1[*:3])OCO2.C[*:4],CHEMBL2181880
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)Oc2ncc([*:1])cc21,[*:1],CHEMBL2177319
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)Oc2ncc([*:1])cc21,Cl[*:1],CHEMBL2177318
CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)Oc2ncc([*:1])cc21,CC[*:1],CHEMBL2177317
CC1(C)Cc2cc([*:2])ccc2C(NC(C[*:1])C(=O)O)=N1,Brc1ccsc1[*:1].Cl[*:2],CHEMBL2380809
CC1(C)Cc2cc([*:2])ccc2C(NC(C[*:1])C(=O)O)=N1,C[*:2].c1ccc([*:1])cc1,CHEMBL2346789
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,[*:1].[*:2],CHEMBL2380806
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,C#C[*:1].[*:2],CHEMBL2380819
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,CC#C[*:1].[*:2],CHEMBL2380820
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,c1cc([*:1])n[nH]1.[*:2],CHEMBL2380812
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,c1cc([*:1])ccn1.[*:2],CHEMBL2380810
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,c1coc([*:1])n1.[*:2],CHEMBL2380811
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,c1n[nH]cc1[*:1].[*:2],CHEMBL2380813
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,Br[*:1].[*:2],CHEMBL2380807
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,C1CC1[*:1].[*:2],CHEMBL2380818
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,C1CC1CC[*:1].[*:2],CHEMBL2380817
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,CCC[*:1].[*:2],CHEMBL2380816
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2c([*:1])csc2[*:2])C(=O)O)=N1,CC[*:1].[*:2],CHEMBL2380815
